user_id,song_id,listen_count,title,release,artist_name,year
8fcc59a6544bdbedfefba923477b64d9a0962502,SOKXIEI12A6701C0BE,2,I've Got You Under My Skin (Album Version),It's Time,Michael BublÃ©,2005
8fcc59a6544bdbedfefba923477b64d9a0962502,SOLFTVV12A6BD54FFC,1,Too Drunk Too F****,Grindhouse - Planet Terror,Nouvelle Vague,0
8fcc59a6544bdbedfefba923477b64d9a0962502,SOLIVFZ12AB0180891,1,Polaris,Simple Things,Zero 7,2000
8fcc59a6544bdbedfefba923477b64d9a0962502,SOLQXRV12A6310D8F1,4,Flipside,Walking Wounded,Everything But The Girl,1996
8fcc59a6544bdbedfefba923477b64d9a0962502,SOMCWAZ12A67ADBCE3,1,In The Waiting Line,Simple Things,Zero 7,2001
8fcc59a6544bdbedfefba923477b64d9a0962502,SOMFUWK12A6D4F8AFA,1,Naive,17 Again - Music From The Motion Picture,The Kooks,2009
8fcc59a6544bdbedfefba923477b64d9a0962502,SOMUCFP12A6701F28E,2,Playground Love,Playground Love,Air,0
8fcc59a6544bdbedfefba923477b64d9a0962502,SONBQOV12A67AE0C75,2,Sulk,Must I Paint You A Picture?: The Essential Billy Bragg,Billy Bragg,1992
8fcc59a6544bdbedfefba923477b64d9a0962502,SONNECW12A6701C0BA,3,Can't Buy Me Love (Album Version),It's Time,Michael BublÃ©,2005
8fcc59a6544bdbedfefba923477b64d9a0962502,SONUOOC12A8C136211,1,Heartbeat,No Longer At Ease,Nneka,2008
8fcc59a6544bdbedfefba923477b64d9a0962502,SONUSON12AB0184325,14,Jambalaya (On The Bayou),Carpenters Gold - 35th Anniversary Edition,Carpenters,1973
8fcc59a6544bdbedfefba923477b64d9a0962502,SOOHNBB12A6D4F74F8,3,Shallow Be Thy Game (Album Version),One Hot Minute,Red Hot Chili Peppers,1995
8fcc59a6544bdbedfefba923477b64d9a0962502,SOOSIWM12A670202B9,8,Lola Stars and Stripes (Album Version),Logic Will Break Your Heart,The Stills,2003
8fcc59a6544bdbedfefba923477b64d9a0962502,SOPJKZZ12A67ADE98D,3,My Body Is A Cage,Neon Bible,Arcade Fire,2007
8fcc59a6544bdbedfefba923477b64d9a0962502,SOPJULC12A6D4F667F,2,Smile (Explicit Version),Alright_ Still,Lily Allen,2007
8fcc59a6544bdbedfefba923477b64d9a0962502,SOPLVNE12A58A7AC5A,12,Run To Me,The Ultimate Bee Gees,Bee Gees,1972
8fcc59a6544bdbedfefba923477b64d9a0962502,SOQCITY12A58A80D6B,1,Potential Breakup Song,Potential Break Up Song,Aly & AJ,2007
8fcc59a6544bdbedfefba923477b64d9a0962502,SOQFIZU12A58A7944A,2,How Sweet It Is (Album Version),It's Time,Michael BublÃ©,2005
8fcc59a6544bdbedfefba923477b64d9a0962502,SOQGOPT12AAF3B2B27,4,Wild World,Tea For The Tillerman,Cat Stevens,1970
8fcc59a6544bdbedfefba923477b64d9a0962502,SORIJHN12AB018C4D0,1,Mack The Knife (Album Version),Special Delivery,Michael BublÃ©,2010
8fcc59a6544bdbedfefba923477b64d9a0962502,SORMUIW12A6D4F4CBA,3,Lived In Bars,The Greatest,Cat Power,2005
8fcc59a6544bdbedfefba923477b64d9a0962502,SOROHAU12A67ADBCE0,1,Deutschland '04 feat. Joerilla,Frauen & Technik,Pyranja,0
8fcc59a6544bdbedfefba923477b64d9a0962502,SORULWJ12A6701C0BB,3,The More I See You (Album Version),It's Time,Michael BublÃ©,2005
8fcc59a6544bdbedfefba923477b64d9a0962502,SOSAZWK12AC468D8C2,4,paranoid android,Hold Me To This - Christopher O'Riley Plays Radiohead,Christopher O'Riley,2005
8fcc59a6544bdbedfefba923477b64d9a0962502,SOSGXUU12AB017EC77,7,If I Had A Heart,Fever Ray,Fever Ray,2008
8fcc59a6544bdbedfefba923477b64d9a0962502,SOSRJAJ12A6701C0B8,2,You Don't Know Me (Album Version),It's Time,Michael BublÃ©,2005
8fcc59a6544bdbedfefba923477b64d9a0962502,SOTADMC12A67ADBCDD,1,I Have Seen,Simple Things,Zero 7,2001
8fcc59a6544bdbedfefba923477b64d9a0962502,SOTJTQI12A6D4F75A2,1,She Moves In Her Own Way,Inside In / Inside Out,The Kooks,2006
8fcc59a6544bdbedfefba923477b64d9a0962502,SOTLLRE12A6D4F8EFF,2,Breaking Down The Walls Of Heartache,The Projected Passion Revue,Dexys Midnight Runners,1991
8fcc59a6544bdbedfefba923477b64d9a0962502,SOTTGRP12A67ADE985,4,Neon Bible,Neon Bible,Arcade Fire,2007
8fcc59a6544bdbedfefba923477b64d9a0962502,SOTUBJL12A6701C0BD,2,Try A Little Tenderness (Album Version),It's Time,Michael BublÃ©,2005
8fcc59a6544bdbedfefba923477b64d9a0962502,SOUDCBI12A8C13CDD3,8,Speak To Me In Mysteries,Take Me Anywhere,Chris Taylor,2008
8fcc59a6544bdbedfefba923477b64d9a0962502,SOVKTEK12AB0185DA2,1,Dream A Little Dream Of Me (Album Version),Special Delivery,Michael BublÃ©,2010
8fcc59a6544bdbedfefba923477b64d9a0962502,SOVQTBI12AB0183DF1,1,Our Love Is Easy,My One And Only Thrill,Melody Gardot,2009
8fcc59a6544bdbedfefba923477b64d9a0962502,SOVVBPK12A58A810CA,3,Quando_ Quando_ Quando (Album Version),It's Time,Michael BublÃ© (With Nelly Furtado),2005
8fcc59a6544bdbedfefba923477b64d9a0962502,SOWEWRL12A58A7961F,1,Destiny,Simple Things,Zero 7,2001
8fcc59a6544bdbedfefba923477b64d9a0962502,SOWNVJP12A58A761AA,1,Doesn't Mean Anything,Doesn't Mean Anything,Alicia Keys,2009
8fcc59a6544bdbedfefba923477b64d9a0962502,SOWPXMC12A6D4F7779,3,Where Is My Love,The Greatest,Cat Power,2006
8fcc59a6544bdbedfefba923477b64d9a0962502,SOWXEYG12AAF3B4B9C,12,Dry And Dusty,Fever Ray,Fever Ray,2009
8fcc59a6544bdbedfefba923477b64d9a0962502,SOWZRCE12A6D4F4CB8,3,Living Proof,The Greatest,Cat Power,2006
8fcc59a6544bdbedfefba923477b64d9a0962502,SOXQYSC12A6310E908,2,Bitter Sweet Symphony,Bitter Sweet Symphony,The Verve,1997
8fcc59a6544bdbedfefba923477b64d9a0962502,SOXTNEG12A8C139823,1,Christmas Card From A Hooker In Minneapolis,Blue Valentine,Tom Waits,1978
8fcc59a6544bdbedfefba923477b64d9a0962502,SOYLDJC12A6701E2FF,2,Car Wash,Party Triple Set,Rose Royce,1976
8fcc59a6544bdbedfefba923477b64d9a0962502,SOZBZSY12A6D4FA404,1,Boys Don't Cry,Starter For 10: Original Motion Picture Soundtrack [International],The Cure,1979
8fcc59a6544bdbedfefba923477b64d9a0962502,SOZYSDT12A8C13BFD7,4,Under Pressure,Queen On Fire - Live At The Bowl,Queen,1986
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOBQYCF12AC909726F,1,Cooler Than Me,Cooler Than Me,Mike Posner,2010
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOCHRXB12A8AE48069,1,Let's Get It Started,Total Workout Running 102 - 135 - 84bpm Ideal For Jogging_ Running_ Treadmill & General Fitness,Black Eyed Peas,2004
f3203ab5a28e4e6e784e96adfaa38d478413f443,SODGACR12A8C141936,1,Waking The Demon,Scream Aim Fire,Bullet For My Valentine,2008
f3203ab5a28e4e6e784e96adfaa38d478413f443,SODKEQZ12AF729EB20,1,Every Time I Look For You,Take Off Your Pants And Jacket,Blink-182,2001
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOEPQXD12A58A7BBFE,1,DONTTRUSTME [BENNYBLANCOREMIX] FEATURINGKIDCUDI (Explicit Bonus Version),WANT,3OH!3,2008
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOIAUJJ12A58A7FD28,1,Caught In A Mosh,Anthrology: No Hit Wonders (1985-1991),Anthrax,1987
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOLGKYT12AF72A436A,1,My Style,Monkey Business,Black Eyed Peas / Justin Timberlake,2005
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOOCKPO12A67021D10,1,Smooth Criminal,Teenage dirtbag,Alien Ant Farm,2001
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOQFINW12A58A770EE,1,Room 409,The Poison,Bullet For My Valentine,2005
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOQJCEB12A6701FB94,1,Gone Going,Monkey Business,Black Eyed Peas,2005
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOTQUUJ12A8C141924,1,Scream Aim Fire,Scream Aim Fire,Bullet For My Valentine,2007
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOTSFGD12AF72A83A8,1,Feel It,Monkey Business,Black Eyed Peas,2005
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOVJJQI12A6D4F5910,2,Of Wolf And Man,Metallica,Metallica,1991
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOWSAVT12AB0186103,1,From Off To On,Silent Shout,The Knife,0
f3203ab5a28e4e6e784e96adfaa38d478413f443,SOXACZF12A6D4FB153,1,Tears Don't Fall,The Poison,Bullet For My Valentine,2005
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOADMKP12A8C13BAA4,5,Champagne's For Celebrating (I'll Have A Martini) (Album),A Lesson In Romantics,Mayday Parade,2007
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOAFTRR12AF72A8D4D,1,Harder Better Faster Stronger,Discovery,Daft Punk,2007
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOAYETG12A67ADA751,1,Grace Kelly,Big Night Out,MIKA,2008
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOBVMDO12A6701F970,1,Primary,Faith,The Cure,1981
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOCHNDG12A8C13BA36,1,Mil Horas,Completo,Los Abuelos De La Nada,1983
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOCWJDB12A58A776AF,1,Never Gonna Give You Up,Big Tunes - Back 2 The 80s,Rick Astley,1987
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SODEGIQ12A6D4FC6E3,2,Sweet And Wild,The World We Live In,Radney Foster,2006
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SODIPCE12A58A818DE,1,Pedro Navaja (Live LP Version),Ruben Blades Y Son Del Solar...Live!,Ruben Blades,0
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SODJANU12AB0188D30,1,Jazz Street,Jazz Street,Jaco Pastorius_ Brian Melvin,0
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SODJVTF12A8AE46DFD,1,Ice Ice Baby (Radio Edit),Ice Ice Baby,Vanilla Ice,1990
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SODRJZO12AC4684FF6,1,Angel / Better Together,En Concert,Jack Johnson,2009
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SODUGMY12A6D4F70B4,1,Mi Primer Dia Sin Ti,Big Bang,Los Enanitos Verdes,1994
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOEFSXD12AF72ACED4,1,Crazy In Love,Dangerously In Love,BeyoncÃ© feat. Jay-Z,2003
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOEKBXL12A6D4FC6FC,2,Big Idea,The World We Live In,Radney Foster,2006
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOENLMR12A58A78ADD,1,Volare (Nel blu di pinto Di blu),Greatest Hits,Gipsy Kings,1998
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOFKABN12A8AE476C6,2,Just Dance,Just Dance,Lady GaGa / Colby O'Donis,2008
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOFNGCP12AB0183973,1,AgÃ¼ela (Mi Abuela & The Magnificent Seven & Bust A Move),Con Todo Respeto,Molotov,2004
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOGGIGE12A8C13F1D0,1,Rap Das Armas Lucana Club Mix Radio Edit,Ahora 010,Cidinho,0
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOGIMXX12A8C144DE6,1,The Sign,Happy Nation - U.S. Version,Ace of Base,1993
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOHAVKZ12AF72A05C3,1,Gimme Tha Power,Donde Jurgaran Las NiÃ±as?,Molotov,1997
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOHDYXC12A8C1380C1,1,Dance Hall,Good News For People Who Love Bad News,Modest Mouse,2004
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOHEGSJ12AB0183790,1,You Never Miss The Water Until The Well Runs Dry,The River Sessions,Lindisfarne,0
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOHKLJL12A58A7BD95,19,Pussy,Lazy Lover,Brazilian Girls,2004
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOHKPPF12A67020E0A,1,Love To Hate You,Hits The Very Best Of Erasure,Erasure,1991
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOHWVHZ12A8C13E5CA,2,ElÃ©ctrico,Calle 13 (Explicit Version),Calle 13,2005
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOIAFBX12AF72A708B,1,My Hippocratic Oath,Attention,Philmont,2008
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOIPSCR12A8C143947,2,Pa'l Norte,Residente o Visitante,Calle 13 Featuring Orishas,2007
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOIXWHH12A8151CB1D,1,In the Morning,In The Morning,Junior Boys,2006
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOJBSXZ12AF729E54C,2,La Tripleta,Calle 13 (Clean Version),Calle 13,0
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOKJQYT12A67ADD8B2,1,The Power,Bruce Almighty,SNAP!,1990
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOKTYZO12A8C13E5D9,2,Sin Coro,Calle 13 (Explicit Version),Calle 13,0
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOLCKAS12A8C14242A,1,Eye Of The Tiger,Happy New Year!,Survivor,0
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOLLNMF12AB0180444,2,Tengo Hambre,Calle 13 (Clean Version),Calle 13,2005
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOLQYPG12A6D4FB338,1,Half Of My Mistakes,The World We Live In,Radney Foster,2006
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOLZOBD12AB0185720,1,Hey Daddy (Daddy's Home),Raymond v Raymond,Usher,2010
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOMESIV12A6D4FC6F2,2,The Kindness Of Strangers,The World We Live In,Radney Foster,2006
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOMLYJD12A58A7B155,1,I Wanna Be Sedated (Remastered Album Version ),Loud_ Fast_ Ramones:  Their Toughest Hits,Ramones,0
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOMVGYP12AF729E379,2,Un Misil En Mi Placard,Comfort y MÃºsica Para Volar,Soda Stereo,1984
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SONBLCG12A8AE46347,3,Virtual Insanity,High Times - The Singles 1992 - 2006,Jamiroquai,1996
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SONBZLJ12A8C133B5D,1,Tequila (Tequila Sunrise),Los Grandes Ã‰xitos En EspaÃ±ol,Cypress Hill,0
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SONFIMU12A6701F304,1,Come Fly With Me (Album Version),Michael BublÃ©,Michael BublÃ©,2003
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SONIEQI12AF72A9822,1,AtrÃ©vete te te,Calle 13 (Explicit Version),Calle 13,0
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SONJVYU12A8AE44F9E,2,Little L,Get The Party Started: Essential Pop and Dance Anthems,Jamiroquai,2001
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SONTQUO12A6D4F7D8B,1,Chasing Cars,Chasing Cars [live in Toronto],Snow Patrol,2006
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SONZWDK12A6701F62B,3,You Get What You Give,Maybe You've Been Brainwashed Too,New Radicals,1998
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOOEPEG12A6D4FC7CA,1,Bla Bla Bla (Abbentenza In FM Mix),Bla Bla Bla / Voyage,Gigi D'agostino,2000
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOOPOWN12A6310E2A3,1,Sure Shot,Ill Communication,Beastie Boys,1994
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOOWVNN12A8C140775,1,Rabbit Heart (Raise It Up),Rabbit Heart EP,Florence + The Machine,2009
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOPAYPV12AB017DB0C,1,You've Got The Love,Lungs,Florence + The Machine,2009
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOPLUBC12A8C142B6D,1,Tiger By My Side,Walking On A Dream,Empire Of The Sun,2008
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOPPRUF12A8C1414F3,1,Virtual Diva,Virtual Diva,Don Omar,2009
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOPRAYL12A8C13DF6D,2,Cabe-c-o,Calle 13 (Explicit Version),Calle 13,2005
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOPZKGR12A6D4F3F3A,1,Red Red Wine (Edit),Original Hits - Party,UB40,2008
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOQGKIY12A8C13BEBC,1,Electricity,Moby,Moby,1992
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SORWBIZ12A58A7C70A,1,En La Ciudad De La Furia,Doble Vida,Soda Stereo,1988
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOSEMOA12A6701F99E,4,In The End (Album Version),Dookie,Green Day,1994
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOSJGZM12AF72A377E,1,La Perla,Los De AtrÃ¡s Vienen Conmigo,Calle 13 Feat. RubÃ©n Blades Y La Chilinga,2008
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOSPXWA12AB0181875,2,Bubble Toes,Brushfire Fairytales,Jack Johnson,2000
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOSRJAJ12A6701C0B8,3,You Don't Know Me (Album Version),It's Time,Michael BublÃ©,2005
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOTLSTC12A8C142B6B,1,Swordfish Hotkiss Night,Walking On A Dream (Special Edition),Empire Of The Sun,2008
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOTPDUH12A8C133980,1,Runaway Train,Grave Dancers Union,Soul Asylum,1992
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOUKNUM12A8C1462C3,1,Fiesta De Locos,Los De AtrÃ¡s Vienen Conmigo,Calle 13,2008
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOUTEVB12AB0182B0E,1,Cuando Pase El Temblor,Me VerÃ¡s Volver (Hits & MÃ¡s),Soda Stereo,1985
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOUUJMQ12A8C141D32,2,Half Mast,Walking On A Dream (Special Edition),Empire Of The Sun,2008
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOVEEGT12AB0180463,2,Pi-di-di-di,Calle 13 (Clean Version),Calle 13,2005
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOVHCOR12AB0179D2A,2,Sin Exagerar,Residente o Visitante,Calle 13 Featuring Tego CalderÃ³n,2007
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOVPMLS12A6D4F5850,1,Message From Yuz [Album Version],Heart Tuned To D.E.A.D.,Switches,2007
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOVUMDZ12A8C13E621,1,I Adore,Clubland Classix,Clear Vu,2004
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOWBNGK12A8C143932,3,Un Beso de Desayuno,Residente o Visitante,Calle 13,2007
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOWBYZF12A6D4F9424,1,Fakty,Uka~ tu svoju ZOO,Horkyze Slyze,2007
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOWGXOP12A6701E93A,1,Without Me,Without Me,Eminem,2002
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOWPAXV12A67ADA046,1,Push It,Ultimate Girl Groups,Salt-N-Pepa,1988
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOWRREB12A6D4FA7CB,1,Rock Star,In Search Of...,N.E.R.D.,2002
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOXHIDK12A58A7CFB3,3,Who's Real,The Last Kiss,Jadakiss / Swizz Beatz / OJ Da Juiceman,2009
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOXMGFH12A6701FF31,1,Praise You,ONE,Fatboy Slim,1998
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOXWYZP12AF72A42A6,1,Cosmic Love,Lungs,Florence + The Machine,2009
6945841ac6b8224e3f8e541c0ad0ed3763eb2533,SOXXPVF12A8C13E5EB,2,La Madre De Los Enanos,Calle 13 (Clean Version),Calle 13,2005
3179319a34127a7ac650baa9a20f3cddd2088dec,SOAHJQY12AB018534B,1,Money Folder,Madvillainy,Madvillain,2003
3179319a34127a7ac650baa9a20f3cddd2088dec,SOAPIHX12AB0184CB1,1,Auto-Dub,Skream!,Skream,2006
3179319a34127a7ac650baa9a20f3cddd2088dec,SOCHKWF12A58A7C9B7,1,Team,For Emma_ Forever Ago,Bon Iver,2007
3179319a34127a7ac650baa9a20f3cddd2088dec,SOCMHGT12A8C138D8A,1,Heard Them Stirring,Fleet Foxes,Fleet Foxes,2008
3179319a34127a7ac650baa9a20f3cddd2088dec,SODEMCU12A8C13ECCE,1,The Mary Martin Show,Mass Romantic,The New Pornographers,2000
3179319a34127a7ac650baa9a20f3cddd2088dec,SOEGAZP12A8BED7496,1,Carpates,Waters Of Nazareth,Justice,0
3179319a34127a7ac650baa9a20f3cddd2088dec,SOEQJBS12A8AE475A4,1,The Funeral (Album Version),The Road Mix: Music From The Television Series One Tree Hill Vol. 3,Band Of Horses,0
3179319a34127a7ac650baa9a20f3cddd2088dec,SOFCQQC12A8C135E0C,1,Da Funk (Radio Edit),DA FUNK,Daft Punk,1997
3179319a34127a7ac650baa9a20f3cddd2088dec,SOFFVIW12AB0183F35,2,Isnt It A Lovely Night?,The Hazards Of Love,The Decemberists,2009
3179319a34127a7ac650baa9a20f3cddd2088dec,SOFJIBH12AB017FE4B,1,On a Neck_ On a Spit,Yellow House,Grizzly Bear,2006
3179319a34127a7ac650baa9a20f3cddd2088dec,SOGFQWV12A8C135DF1,1,Beginners Falafel,Los Angeles,Flying Lotus,2008
3179319a34127a7ac650baa9a20f3cddd2088dec,SOGUBKQ12A8C135DEC,1,Choppers,LP,Holy Fuck,2007
3179319a34127a7ac650baa9a20f3cddd2088dec,SOGXGKK12AB0184CD6,2,Kut-Off,Skream!,Skream,2006
3179319a34127a7ac650baa9a20f3cddd2088dec,SOGXTIF12A8C14043D,1,Something to Believe In,Smash,The Offspring,1994
3179319a34127a7ac650baa9a20f3cddd2088dec,SOHASBP12A8C13C3EE,1,The Wolves (Act I and II),For Emma_ Forever Ago,Bon Iver,2007
3179319a34127a7ac650baa9a20f3cddd2088dec,SOHNTNU12A58A7DD0C,1,Familiar Ground,CafÃ© Paradiso - Luxury Chilled Grooves - Compiled By Shisha Sound System,Cinematic Orchestra,2002
3179319a34127a7ac650baa9a20f3cddd2088dec,SOICVFJ12A8AE47FF0,1,Crown Of Love,Funeral,Arcade Fire,2004
3179319a34127a7ac650baa9a20f3cddd2088dec,SOIWPAX12AB0181918,2,The Hazards Of Love 4 (The Drowned),The Hazards Of Love,The Decemberists,2009
3179319a34127a7ac650baa9a20f3cddd2088dec,SOJHKGH12A58A804C8,1,Orbit Brazil,1983,Flying Lotus,2006
3179319a34127a7ac650baa9a20f3cddd2088dec,SOJMGXJ12A8C13C53B,1,Three Or Four,Twin Cinema,The New Pornographers,2005
3179319a34127a7ac650baa9a20f3cddd2088dec,SOKUMNA12A8C131B4B,1,Untitled #7,1983,Flying Lotus,2006
3179319a34127a7ac650baa9a20f3cddd2088dec,SOLVLFW12A67020A3F,1,Behind The Screams,An Ã…nswer Can Be Found,CKY,2005
3179319a34127a7ac650baa9a20f3cddd2088dec,SOMHEVM12A58A80951,1,For Emma,For Emma_ Forever Ago,Bon Iver,2007
3179319a34127a7ac650baa9a20f3cddd2088dec,SOMMJUQ12AF72A5931,1,Your Protector,Fleet Foxes,Fleet Foxes,2008
3179319a34127a7ac650baa9a20f3cddd2088dec,SOOIMYS12A8C135E18,1,Riot,Los Angeles,Flying Lotus,2008
3179319a34127a7ac650baa9a20f3cddd2088dec,SOPGRJA12AF72AA7C4,1,Annan Water,The Hazards Of Love,The Decemberists,2009
3179319a34127a7ac650baa9a20f3cddd2088dec,SOQVZZH12A8C134BA5,1,Everything,Wonderland: Decadent Queer Anthems,Kaskade,2004
3179319a34127a7ac650baa9a20f3cddd2088dec,SORFKWT12AB0183F07,3,Wont Want For Love (Margaret In The Taiga),The Hazards Of Love,The Decemberists,2009
3179319a34127a7ac650baa9a20f3cddd2088dec,SORHJAS12AB0187D3F,1,Stagger,Skream!,Skream,2006
3179319a34127a7ac650baa9a20f3cddd2088dec,SOSKBLS12A8C140AAD,1,Because We're Dead,Yeah So,Slow Club,2007
3179319a34127a7ac650baa9a20f3cddd2088dec,SOTGIKV12AB0182176,1,Take A Ride,Away From The Sea,Yuksek,2009
3179319a34127a7ac650baa9a20f3cddd2088dec,SOTJQZN12AF72AA288,1,Voyager,Discovery,Daft Punk,2001
3179319a34127a7ac650baa9a20f3cddd2088dec,SOTRFFI12A6D4F9035,1,Hold You,Dedicated,ATB,2001
3179319a34127a7ac650baa9a20f3cddd2088dec,SOUCAXC12AF72A923C,2,The Queens Rebuke/The Crossing,The Hazards Of Love,The Decemberists,2009
3179319a34127a7ac650baa9a20f3cddd2088dec,SOUEEWG12A8C139E61,1,Tone Bank Jungle,Holy Fuck,Holy Fuck,2005
3179319a34127a7ac650baa9a20f3cddd2088dec,SOUGHFP12A8C13CD5D,1,Drops In The River,Sun Giant,Fleet Foxes,2008
3179319a34127a7ac650baa9a20f3cddd2088dec,SOUUGUK12AB0185137,1,Blackberry Stone,I Speak Because I Can,Laura Marling,2009
3179319a34127a7ac650baa9a20f3cddd2088dec,SOVHVBJ12A58A7AB0A,1,The Way Things Go,Identification Parade,Octopus Project,2002
3179319a34127a7ac650baa9a20f3cddd2088dec,SOVYGFQ12AF729E32C,1,Margaret In Captivity,The Hazards Of Love,The Decemberists,2009
3179319a34127a7ac650baa9a20f3cddd2088dec,SOWDHMA12AF72AC55F,2,The Hazards Of Love 3 (Revenge!),The Hazards Of Love,The Decemberists,2009
3179319a34127a7ac650baa9a20f3cddd2088dec,SOWSAVT12AB0186103,1,From Off To On,Silent Shout,The Knife,0
3179319a34127a7ac650baa9a20f3cddd2088dec,SOXLKBQ12A8C131B17,1,Shifty,1983,Flying Lotus,2006
3179319a34127a7ac650baa9a20f3cddd2088dec,SOYGHUM12AB018139C,1,Bad Company,War Is The Answer,Five Finger Death Punch,2009
3179319a34127a7ac650baa9a20f3cddd2088dec,SOZPKWA12A8C13CBBD,1,Be Good Or Be Gone,The End Of History,Fionn Regan,2006
09a970873ebcd3741fffbc794dd84ede61de5356,SOBPHXV12A6D4F9FD0,1,Invitation To Understanding,Slowly Going The Way Of The Buffalo,MxPx,1998
